interaction_id,lead_id,customer_id,advisor_id,channel,direction,interaction_at,duration_sec,notes
I0000165,L0000035,C003668,A0053,whatsapp,inbound,2026-08-26T13:21:33,,"Stokta istediği renk yok, 6-8 hafta teslim süresi söylendi. Alternatif renk önerildi."
I0000166,L0000036,C003125,A0034,whatsapp,outbound,2025-04-15T15:56:29,,BMW i4 için bilgi talebi. Stok durumu ve teslim süresi soruldu. Katalog paylaşıldı.
I0000167,L0000036,C003125,A0034,email,outbound,2025-04-16T15:03:40,,"Müşteri teklifi rakip bayi ile karşılaştırıyor, daha iyi fiyat bekliyor."
I0000168,L0000036,C003125,A0034,whatsapp,inbound,2025-04-19T13:03:10,,"Stokta istediği renk yok, 6-8 hafta teslim süresi söylendi. Alternatif renk önerildi."
I0000169,L0000036,C003125,A0034,phone,inbound,2025-04-22T14:48:52,585,"Müşteri geri dönüş yaptı, eDrive40 M Sport yerine daha üst donanımı düşünüyor. Yeni fiyat çalışılacak."
I0000170,L0000036,C003125,A0034,whatsapp,outbound,2025-04-22T15:22:27,,Finansman için evrak listesi gönderildi. 48 ay vade seçeneğini soruyor.
I0000171,L0000036,C003125,A0034,phone,inbound,2025-04-23T17:09:46,843,"Randevu iptal edildi, iş seyahati. Ayın 15'inden sonra tekrar aranacak."
I0000172,L0000036,C003125,A0034,email,inbound,2025-04-26T13:11:04,,"Satış tamamlandı. Müşteri memnun, referans olabileceğini söyledi."
I0000173,L0000037,C003144,A0041,email,outbound,2025-05-19T11:46:00,,"Müşteri BMW X5 ile ilgileniyor, xDrive30d M Sport donanımı soruldu. Fiyat bilgisi verildi, düşünecek."
I0000174,L0000037,C003144,A0041,phone,outbound,2025-05-24T14:20:33,600,"Test sürüşü sonrası görüşüldü, araçtan memnun kaldı. Renk ve donanım netleşti."
I0000175,L0000037,C003144,A0041,phone,outbound,2025-06-04T16:49:34,125,"Teklif iletildi, %7 iskonto ile. Müşteri eşiyle değerlendirecek."
I0000176,L0000037,C003144,A0041,phone,inbound,2025-06-05T13:21:42,174,"Müşteri acele etmiyor, yıl sonu kampanyalarını beklemek istiyor."
I0000177,L0000037,C003144,A0041,phone,inbound,2025-06-11T11:19:15,45,"Sözleşme imzalandı, kapora alındı. Teslimat planlandı. BMW X5 xDrive30d M Sport."
I0000178,L0000038,C005664,A0082,sms,outbound,2026-08-13T11:53:55,,"İlk temas. Müşteri BMW iX3 ve rakip modelleri karşılaştırıyor, en geç ay sonuna karar verecek."
I0000179,L0000038,C005664,A0082,showroom_visit,outbound,2026-08-18T13:59:04,455,"Müşteri acele etmiyor, yıl sonu kampanyalarını beklemek istiyor."
I0000180,L0000038,C005664,A0082,whatsapp,outbound,2026-08-28T11:09:40,,"Müşteri acele etmiyor, yıl sonu kampanyalarını beklemek istiyor."
I0000181,L0000038,C005664,A0082,whatsapp,outbound,2026-08-29T14:13:39,,"Stokta istediği renk yok, 6-8 hafta teslim süresi söylendi. Alternatif renk önerildi."
I0000182,L0000039,C004602,A0074,phone,outbound,2026-08-05T12:35:29,743,BMW X1 için bilgi talebi. Stok durumu ve teslim süresi soruldu. Katalog paylaşıldı.
I0000183,L0000039,C004602,A0074,phone,outbound,2026-08-07T14:04:25,644,"Fiyat konusunda tereddütlü. Finansman seçenekleri anlatıldı, hesaplama gönderilecek."
I0000184,L0000039,C004602,A0074,showroom_visit,outbound,2026-08-11T11:19:52,427,Finansman için evrak listesi gönderildi. 48 ay vade seçeneğini soruyor.
I0000185,L0000039,C004602,A0074,showroom_visit,outbound,2026-08-11T11:33:15,438,Showroom ziyareti. Finansman için evrak listesi gönderildi. 48 ay vade seçeneğini soruyor.
I0000186,L0000039,C004602,A0074,phone,outbound,2026-08-13T17:49:38,392,"Fiyat konusunda tereddütlü. Finansman seçenekleri anlatıldı, hesaplama gönderilecek."
I0000187,L0000039,C004602,A0074,whatsapp,outbound,2026-08-14T11:45:24,,"Randevu iptal edildi, iş seyahati. Ayın 15'inden sonra tekrar aranacak."
I0000188,L0000039,C004602,A0074,whatsapp,outbound,2026-08-14T16:29:43,,"Kredi onayı çıkmadı, alım ertelendi."
I0000189,L0000040,C000664,A0112,sms,outbound,2026-05-20T16:39:06,,"İlk temas. Müşteri MINI Cooper ve rakip modelleri karşılaştırıyor, en geç ay sonuna karar verecek."
I0000190,L0000040,C000664,A0112,showroom_visit,outbound,2026-05-26T11:24:02,579,"Randevu iptal edildi, iş seyahati. Ayın 15'inden sonra tekrar aranacak."
I0000191,L0000040,C000664,A0112,whatsapp,inbound,2026-05-26T15:55:15,,"Stokta istediği renk yok, 6-8 hafta teslim süresi söylendi. Alternatif renk önerildi."
I0000192,L0000040,C000664,A0112,showroom_visit,inbound,2026-05-29T10:47:14,325,"Showroom ziyareti. Stokta istediği renk yok, 6-8 hafta teslim süresi söylendi. Alternatif renk önerildi."
I0000193,L0000040,C000664,A0112,showroom_visit,outbound,2026-05-30T10:56:02,684,"Satış tamamlandı. Müşteri memnun, referans olabileceğini söyledi."
I0000194,L0000041,C003688,A0024,showroom_visit,outbound,2026-03-24T14:40:29,392,"Müşteri Land Rover Range Rover Evoque ile ilgileniyor, P160 Dynamic SE donanımı soruldu. Fiyat bilgisi verildi, düşünecek."
I0000195,L0000041,C003688,A0024,showroom_visit,outbound,2026-03-28T18:27:07,741,"3 kez arandı, ulaşılamadı. Kayıt kapatıldı."
I0000196,L0000042,C001849,A0042,phone,outbound,2025-05-29T15:08:18,123,"İlk temas. Müşteri BMW X2 ve rakip modelleri karşılaştırıyor, en geç ay sonuna karar verecek."
I0000197,L0000042,C001849,A0042,email,outbound,2025-06-05T10:18:48,,Finansman için evrak listesi gönderildi. 48 ay vade seçeneğini soruyor.
I0000198,L0000042,C001849,A0042,phone,outbound,2025-06-07T11:00:52,764,"Müşteri geri dönüş yaptı, sDrive20i M Sport yerine daha üst donanımı düşünüyor. Yeni fiyat çalışılacak."
I0000199,L0000042,C001849,A0042,sms,outbound,2025-06-14T15:15:43,,"Müşteri acele etmiyor, yıl sonu kampanyalarını beklemek istiyor."
I0000200,L0000042,C001849,A0042,phone,outbound,2025-06-19T12:27:36,481,"Fiyat konusunda tereddütlü. Finansman seçenekleri anlatıldı, hesaplama gönderilecek."
I0000201,L0000042,C001849,A0042,whatsapp,inbound,2025-06-23T14:31:08,,"Stokta istediği renk yok, 6-8 hafta teslim süresi söylendi. Alternatif renk önerildi."
I0000202,L0000042,C001849,A0042,phone,inbound,2025-06-26T11:08:07,817,"Başka bayiden daha iyi teklif almış, oradan aldı."
I0000203,L0000043,C005849,A0092,whatsapp,outbound,2026-07-24T15:30:03,,"İlk temas. Müşteri BMW 3 Serisi ve rakip modelleri karşılaştırıyor, en geç ay sonuna karar verecek."
I0000204,L0000043,C005849,A0092,phone,outbound,2026-07-28T12:57:29,597,"Whatsapp üzerinden görsel ve fiyat listesi paylaşıldı. Okundu, cevap bekleniyor."
I0000205,L0000043,C005849,A0092,sms,outbound,2026-08-03T11:27:47,,"Test sürüşü için tekrar arandı, bu hafta zamanı yok. Haftaya tekrar aranacak."
I0000206,L0000043,C005849,A0092,whatsapp,outbound,2026-08-04T12:35:16,,"Rakip markadan araç almış, konuyu kapattık."
I0000207,L0000044,C005061,A0032,email,outbound,2025-10-21T11:12:09,,"Müşteri MINI Countryman ile ilgileniyor, E Favoured donanımı soruldu. Fiyat bilgisi verildi, düşünecek."
I0000208,L0000044,C005061,A0032,phone,outbound,2025-10-25T13:59:39,279,"Müşteri geri dönüş yaptı, E Favoured yerine daha üst donanımı düşünüyor. Yeni fiyat çalışılacak."
I0000209,L0000044,C005061,A0032,showroom_visit,inbound,2025-10-29T13:54:24,710,"Showroom ziyareti. Şirket aracı olarak alınacak, kurumsal filo fiyatı talep edildi. Filo ekibiyle görüşülecek."
I0000210,L0000044,C005061,A0032,whatsapp,inbound,2025-11-03T16:59:58,,"Whatsapp üzerinden görsel ve fiyat listesi paylaşıldı. Okundu, cevap bekleniyor."
I0000211,L0000044,C005061,A0032,email,outbound,2025-11-04T12:43:44,,"Müşteri acele etmiyor, yıl sonu kampanyalarını beklemek istiyor."
I0000212,L0000044,C005061,A0032,whatsapp,outbound,2025-11-05T11:39:43,,"Müşteri teklifi rakip bayi ile karşılaştırıyor, daha iyi fiyat bekliyor."
I0000213,L0000044,C005061,A0032,showroom_visit,outbound,2025-11-08T16:12:06,776,"Müşteri teklifi kabul etti, ödeme planı onaylandı. Plaka ve sigorta işlemleri başlatıldı."
I0000214,L0000045,C000344,A0043,email,outbound,2024-11-18T14:52:11,,BMW i5 için bilgi talebi. Stok durumu ve teslim süresi soruldu. Katalog paylaşıldı.
I0000215,L0000045,C000344,A0043,showroom_visit,outbound,2024-11-20T17:20:22,358,"Showroom ziyareti. Whatsapp üzerinden görsel ve fiyat listesi paylaşıldı. Okundu, cevap bekleniyor."
I0000216,L0000045,C000344,A0043,whatsapp,outbound,2024-11-22T12:43:30,,"Stokta istediği renk yok, 6-8 hafta teslim süresi söylendi. Alternatif renk önerildi."
I0000217,L0000045,C000344,A0043,phone,outbound,2024-11-22T14:54:14,873,"Teklif iletildi, %4 iskonto ile. Müşteri eşiyle değerlendirecek."
I0000218,L0000045,C000344,A0043,showroom_visit,outbound,2024-11-25T11:02:40,676,"Kredi onayı çıkmadı, alım ertelendi."
I0000219,L0000046,C001669,A0014,email,outbound,2026-03-03T18:09:35,,"İlk temas. Müşteri BMW iX2 ve rakip modelleri karşılaştırıyor, en geç ay sonuna karar verecek."
I0000220,L0000046,C001669,A0014,showroom_visit,outbound,2026-03-07T15:17:20,404,"Showroom ziyareti. Fiyat konusunda tereddütlü. Finansman seçenekleri anlatıldı, hesaplama gönderilecek."
I0000221,L0000046,C001669,A0014,phone,inbound,2026-03-07T18:30:09,418,"Farklı bir segmente yöneldi, ihtiyaç değişti."
I0000222,L0000047,C000473,A0124,whatsapp,outbound,2026-06-18T12:02:06,,"Mevcut aracını takasa vermek istiyor, BMW iX2 için değerleme talep etti."
I0000223,L0000047,C000473,A0124,sms,inbound,2026-06-25T12:07:40,,"Satış tamamlandı. Müşteri memnun, referans olabileceğini söyledi."
I0000224,L0000048,C004323,A0131,phone,outbound,2025-07-29T13:16:51,785,"Müşteri aradı, Land Rover Range Rover Evoque P160 Dynamic SE için kampanya var mı diye sordu. Güncel liste paylaşıldı."
I0000225,L0000048,C004323,A0131,phone,inbound,2025-07-31T09:39:30,598,"Fiyat konusunda tereddütlü. Finansman seçenekleri anlatıldı, hesaplama gönderilecek."
I0000226,L0000048,C004323,A0131,phone,outbound,2025-08-01T15:13:47,353,
I0000227,L0000048,C004323,A0131,phone,inbound,2025-08-02T18:59:01,523,"Fiyat konusunda tereddütlü. Finansman seçenekleri anlatıldı, hesaplama gönderilecek."
I0000228,L0000048,C004323,A0131,phone,outbound,2025-08-04T15:12:53,737,"Fiyat konusunda tereddütlü. Finansman seçenekleri anlatıldı, hesaplama gönderilecek."
I0000229,L0000048,C004323,A0131,phone,outbound,2025-08-04T15:30:27,139,"Farklı bir segmente yöneldi, ihtiyaç değişti."
I0000230,L0000049,C005537,A0024,phone,outbound,2026-03-27T10:33:05,827,"Müşteri BMW 2 Serisi Gran Coupe ile ilgileniyor, 218i M Sport donanımı soruldu. Fiyat bilgisi verildi, düşünecek."
I0000231,L0000049,C005537,A0024,whatsapp,inbound,2026-04-03T11:42:07,,"Müşteri teklifi rakip bayi ile karşılaştırıyor, daha iyi fiyat bekliyor."
I0000232,L0000049,C005537,A0024,phone,outbound,2026-04-06T11:01:39,516,"Rakip markadan araç almış, konuyu kapattık."
I0000233,L0000050,C002847,A0044,sms,outbound,2026-06-23T14:46:48,,"Cevap yok, sesli mesaj bırakıldı. BMW 3 Serisi ilgisi web formundan."
I0000234,L0000050,C002847,A0044,email,inbound,2026-07-06T11:35:39,,"Stokta istediği renk yok, 6-8 hafta teslim süresi söylendi. Alternatif renk önerildi."
I0000235,L0000050,C002847,A0044,phone,inbound,2026-07-15T10:43:47,322,"İstediği donanım/renk için teslim süresi uzun, beklemek istemedi."
I0000236,L0000051,C005539,A0032,whatsapp,outbound,2026-08-10T12:36:02,,"Cevap yok, sesli mesaj bırakıldı. MINI Countryman ilgisi web formundan."
I0000237,L0000051,C005539,A0032,phone,outbound,2026-08-13T13:19:36,836,
I0000238,L0000051,C005539,A0032,sms,inbound,2026-08-17T11:19:28,,"Whatsapp üzerinden görsel ve fiyat listesi paylaşıldı. Okundu, cevap bekleniyor."
I0000239,L0000051,C005539,A0032,phone,inbound,2026-08-21T13:56:56,667,"Müşteri teklifi rakip bayi ile karşılaştırıyor, daha iyi fiyat bekliyor."
I0000240,L0000052,C000671,A0021,showroom_visit,outbound,2026-08-17T13:29:30,604,"Müşteri aradı, BMW iX2 eDrive20 M Sport için kampanya var mı diye sordu. Güncel liste paylaşıldı."
I0000241,L0000052,C000671,A0021,phone,outbound,2026-08-29T12:37:57,735,"Sözleşme imzalandı, kapora alındı. Teslimat planlandı. BMW iX2 eDrive20 M Sport."
I0000242,L0000053,C004072,A0072,email,outbound,2026-01-07T12:40:22,,"Müşteri Land Rover Range Rover Evoque ile ilgileniyor, P160 Dynamic SE donanımı soruldu. Fiyat bilgisi verildi, düşünecek."
I0000243,L0000053,C004072,A0072,phone,outbound,2026-01-16T16:42:14,214,"Stokta istediği renk yok, 6-8 hafta teslim süresi söylendi. Alternatif renk önerildi."
I0000244,L0000053,C004072,A0072,phone,outbound,2026-01-21T11:58:23,533,"Test sürüşü sonrası görüşüldü, araçtan memnun kaldı. Renk ve donanım netleşti."
I0000245,L0000053,C004072,A0072,whatsapp,outbound,2026-01-22T14:51:15,,"Şirket aracı olarak alınacak, kurumsal filo fiyatı talep edildi. Filo ekibiyle görüşülecek."
I0000246,L0000053,C004072,A0072,phone,outbound,2026-01-23T14:37:16,302,"Mesajlara dönüş yapmıyor, kapatıldı."
I0000247,L0000054,C000197,A0042,sms,outbound,2026-07-28T11:41:19,,"Müşteri aradı, MINI Cooper E Classic için kampanya var mı diye sordu. Güncel liste paylaşıldı."
I0000248,L0000054,C000197,A0042,phone,outbound,2026-07-28T18:16:39,58,"Randevu iptal edildi, iş seyahati. Ayın 15'inden sonra tekrar aranacak."
I0000249,L0000054,C000197,A0042,email,inbound,2026-07-30T14:11:03,,"Müşteri acele etmiyor, yıl sonu kampanyalarını beklemek istiyor."
I0000250,L0000054,C000197,A0042,email,outbound,31.07.2026 10:09:03,,
I0000251,L0000054,C000197,A0042,email,outbound,2026-08-01T14:37:19,,"Fiyat konusunda tereddütlü. Finansman seçenekleri anlatıldı, hesaplama gönderilecek."
I0000252,L0000054,C000197,A0042,whatsapp,outbound,2026-08-03T12:20:51,,"İstenen iskonto verilemedi, müşteri kapattı."
I0000253,L0000055,C005866,A0032,whatsapp,outbound,2025-08-16T17:36:17,,"Mevcut aracını takasa vermek istiyor, BMW iX2 için değerleme talep etti."
I0000254,L0000055,C005866,A0032,whatsapp,outbound,2025-08-18T14:54:35,,"Stokta istediği renk yok, 6-8 hafta teslim süresi söylendi. Alternatif renk önerildi."
I0000255,L0000055,C005866,A0032,phone,outbound,2025-08-19T18:00:36,302,
I0000256,L0000055,C005866,A0032,phone,outbound,2025-08-19T18:31:59,58,"Müşteri geri dönüş yaptı, eDrive20 M Sport yerine daha üst donanımı düşünüyor. Yeni fiyat çalışılacak."
I0000257,L0000055,C005866,A0032,phone,inbound,2025-08-23T12:19:26,680,Finansman için evrak listesi gönderildi. 48 ay vade seçeneğini soruyor.
I0000258,L0000055,C005866,A0032,phone,outbound,2025-08-26T12:55:50,887,"Kredi onayı çıkmadı, alım ertelendi."
I0000259,L0000056,C002342,A0102,whatsapp,outbound,2026-03-16T12:18:04,,"Ulaşıldı. BMW i4 için showroom randevusu teklif edildi, uygun günü bildirecek."
I0000260,L0000056,C002342,A0102,phone,inbound,2026-03-18T15:40:55,453,"Şirket aracı olarak alınacak, kurumsal filo fiyatı talep edildi. Filo ekibiyle görüşülecek."
I0000261,L0000056,C002342,A0102,whatsapp,inbound,2026-03-18T15:43:22,,"Stokta istediği renk yok, 6-8 hafta teslim süresi söylendi. Alternatif renk önerildi."
I0000262,L0000056,C002342,A0102,whatsapp,outbound,2026-03-23T12:56:05,,"Kredi onayı çıkmadı, alım ertelendi."
I0000263,L0000057,C000432,A0061,email,outbound,2024-10-14T09:21:10,,"Ulaşıldı. BMW X2 için showroom randevusu teklif edildi, uygun günü bildirecek."
I0000264,L0000057,C000432,A0061,showroom_visit,inbound,2024-10-14T12:15:52,592,Showroom ziyareti. Finansman için evrak listesi gönderildi. 48 ay vade seçeneğini soruyor.
I0000265,L0000057,C000432,A0061,email,outbound,2024-10-19T18:56:39,,"Şirket aracı olarak alınacak, kurumsal filo fiyatı talep edildi. Filo ekibiyle görüşülecek."
I0000266,L0000057,C000432,A0061,sms,inbound,2024-10-21T09:53:22,,Finansman için evrak listesi gönderildi. 48 ay vade seçeneğini soruyor.
I0000267,L0000057,C000432,A0061,whatsapp,outbound,2024-10-21T13:07:35,,"Test sürüşü için tekrar arandı, bu hafta zamanı yok. Haftaya tekrar aranacak."
I0000268,L0000057,C000432,A0061,whatsapp,inbound,2024-10-24T09:11:21,,Finansman için evrak listesi gönderildi. 48 ay vade seçeneğini soruyor.
I0000269,L0000057,C000432,A0061,phone,outbound,2024-10-24T12:04:36,651,"İstediği donanım/renk için teslim süresi uzun, beklemek istemedi."
I0000270,L0000058,C003966,A0063,phone,outbound,2026-05-11T15:20:19,757,"Ulaşıldı. BMW iX için showroom randevusu teklif edildi, uygun günü bildirecek."
I0000271,L0000058,C003966,A0063,whatsapp,outbound,2026-05-21T17:14:39,,"Başka bayiden daha iyi teklif almış, oradan aldı."
I0000272,L0000059,C000455,A0062,phone,outbound,2026-08-31T15:33:15,626,"Müşteri BMW 1 Serisi ile ilgileniyor, 118i M Sport donanımı soruldu. Fiyat bilgisi verildi, düşünecek."
I0000273,L0000060,C005166,A0063,whatsapp,outbound,2025-09-16T13:45:39,,"İlk temas. Müşteri BMW iX1 ve rakip modelleri karşılaştırıyor, en geç ay sonuna karar verecek."
I0000274,L0000060,C005166,A0063,showroom_visit,inbound,2025-09-19T18:54:45,581,"Showroom ziyareti. Müşteri teklifi rakip bayi ile karşılaştırıyor, daha iyi fiyat bekliyor."
I0000275,L0000060,C005166,A0063,phone,inbound,2025-09-20T12:55:28,433,"Müşteri geri dönüş yaptı, eDrive20 M Sport yerine daha üst donanımı düşünüyor. Yeni fiyat çalışılacak."
I0000276,L0000060,C005166,A0063,whatsapp,inbound,2025-09-20T13:17:41,,"Stokta istediği renk yok, 6-8 hafta teslim süresi söylendi. Alternatif renk önerildi."
I0000277,L0000060,C005166,A0063,whatsapp,outbound,2025-09-22T15:48:05,,"Kredi onayı çıkmadı, alım ertelendi."
I0000278,L0000061,C003848,A0111,sms,outbound,2025-05-13T15:43:56,,"Müşteri Land Rover Discovery Sport ile ilgileniyor, D200 Dynamic SE donanımı soruldu. Fiyat bilgisi verildi, düşünecek."
I0000279,L0000061,C003848,A0111,whatsapp,outbound,2026-02-18T12:00:28,,"Fiyat konusunda tereddütlü. Finansman seçenekleri anlatıldı, hesaplama gönderilecek."
I0000280,L0000061,C003848,A0111,phone,inbound,2026-08-22T14:41:16,868,"Müşteri acele etmiyor, yıl sonu kampanyalarını beklemek istiyor."
I0000281,L0000062,C005926,A0044,whatsapp,outbound,2025-11-06T10:35:35,,"İlk temas. Müşteri Land Rover Discovery Sport ve rakip modelleri karşılaştırıyor, en geç ay sonuna karar verecek."
I0000282,L0000062,C005926,A0044,phone,outbound,2025-11-17T11:03:57,745,"Müşteri teklifi rakip bayi ile karşılaştırıyor, daha iyi fiyat bekliyor."
I0000283,L0000062,C005926,A0044,showroom_visit,outbound,2025-11-22T11:33:17,304,"Müşteri geri dönüş yaptı, D200 Dynamic SE yerine daha üst donanımı düşünüyor. Yeni fiyat çalışılacak."
I0000284,L0000062,C005926,A0044,whatsapp,outbound,2025-11-24T14:53:35,,"İstediği donanım/renk için teslim süresi uzun, beklemek istemedi."
I0000285,L0000063,C004462,A0014,phone,outbound,2026-02-07T16:39:25,773,"Müşteri aradı, Land Rover Range Rover Evoque P160 Dynamic SE için kampanya var mı diye sordu. Güncel liste paylaşıldı."
I0000286,L0000063,C004462,A0014,phone,inbound,2026-02-21T09:56:38,252,"Randevu iptal edildi, iş seyahati. Ayın 15'inden sonra tekrar aranacak."
I0000287,L0000063,C004462,A0014,whatsapp,outbound,2026-02-21T13:46:43,,"Teklif iletildi, %5 iskonto ile. Müşteri eşiyle değerlendirecek."
I0000288,L0000063,C004462,A0014,whatsapp,outbound,2026-02-21T16:23:00,,"Müşteri teklifi rakip bayi ile karşılaştırıyor, daha iyi fiyat bekliyor."
